date,ticker,name,sector,sub_industry,index,price,change_pct,market_cap,pe,volume,analyst_count,benford_mad,earnings_consistency,earnings_date,edgar_updated,eps_growth_yoy,ev_ebitda,ev_revenue,fcf_growth_yoy,fcf_yield,gross_margin,gross_margin_trend,high52w_proximity,insider_buyer_count_90d,insider_cluster_max_30d,insider_cluster_score,insider_net_buy_90d,insider_ownership,insider_seller_count_90d,insider_tx_count_90d,insider_updated,inst_ownership,last_updated,neglect_score,net_debt_ebitda,news_count_7d,news_lm_avg,news_vader_avg,op_margin_stability,operating_margin,price_book,rel_strength_sp500,return_12_2,return_1m,return_52w,revenue_acceleration,revenue_growth_yoy,roe_ttm,volume_trend,in_index,accruals_ratio,dims_present,g,m,pct,q,scorable,v
2026-09-03,FOUR,Shift4,Financials,Transaction & Payment Processing Services,S&P 400,44.19,-9.04384,3489247488,69.046875,1974599,20,0.0032,,2026-08-06,2026-09-03,-0.754,9.712,1.846,,0.101318,0.35905,,-0.506533,,,,,0.30511,,,,0.92349,2026-09-03,0.194444,4.632563,15,0.133333,0.196067,0.025082,0.0749,5.692387,-0.673729,-0.412463,-0.082167,-0.49463,0.018646,0.341,0.0649,0.156484,,,,,,,,,
2026-09-03,FR,First Industrial Realty Trust,Real Estate,Industrial REITs,S&P 400,61.71,9.73196,8455440896,22.44,1049503,16,0.0068,0.719467,2026-07-22,2026-09-03,0.393,20.773,14.221,,0.034373,0.73745,,-0.116915,,,,,0.00353,,,,1.03124,2026-09-03,0.238889,4.875697,15,-0.066667,0.0682,,0.45097,2.947554,0.000805,0.219183,-0.039279,0.179904,-0.018237,0.084,0.1363,-0.332333,,,,,,,,,
2026-09-03,FTI,TechnipFMC,Energy,Oil & Gas Equipment & Services,S&P 400,80.08,,31404525568,27.902441,2614893,21,0.0033,0.757707,2026-07-30,2026-09-03,0.406,15.961,3.039,1.134369,0.046597,0.22967,,-0.007682,1,1,0.2,499970.75,0.0149,0,1,2026-09-03,1.01134,2026-09-03,0.2,0.126474,14,0,0.0085,0.021166,0.1769,9.614599,0.868972,0.947612,0.10046,1.048072,-0.025892,0.09,0.35814,-0.3824,,,,,,,,,
2026-09-03,G,Genpact,Industrials,Data Processing & Outsourced Services,S&P 400,38.08,1.57375,6398750208,11.333334,1738372,11,0.0045,0.909996,2026-08-06,2026-09-03,0.147,8.297,1.389,-0.001952,0.074925,0.36456,,-0.217105,,,,,0.00585,,,,1.10815,2026-09-03,0.294444,1.016966,15,0.266667,0.110333,,0.15016,2.456457,-0.343761,-0.319077,0.154415,-0.164661,0.01566,0.071,0.22447,0.092071,,,,,,,,,
2026-09-03,GAP,Gap Inc.,Consumer Discretionary,Apparel Retail,S&P 400,22.32,1.1786,7840349696,6.642857,5412669,18,0.0039,0.707427,2026-08-27,2026-09-03,1.421,7.545,0.723,0.802799,0.031424,0.40539,0.115999,-0.239782,,,,,0.39688,,,,0.66676,2026-09-03,0.25,2.203679,13,0.076923,0.150538,0.037652,0.0671,1.982943,-0.252209,-0.179034,0.105925,-0.073109,-0.029684,-0.02,0.33776,0.506904,,,,,,,,,
2026-09-03,GATX,GATX,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 400,177.31,,6259939328,17.383333,146076,4,0.0045,0.83355,2026-07-30,2026-09-03,0.379,15.854,9.155,,-0.788624,0.73627,,-0.137429,,,,,0.01516,,,,1.04894,2026-09-03,0.505556,9.891477,7,0,0.084571,,0.27771,2.248215,-0.130543,0.056174,-0.007617,0.048556,-0.036985,0.348,0.11799,-0.169139,,,,,,,,,
2026-09-03,GBCI,Glacier Bancorp,Financials,Regional Banks,S&P 400,46.36,-8.62089,6036625920,19,945626,6,0.0043,0.787769,2026-07-23,2026-09-03,0.667,,6.418,,,0,,-0.150605,,,,,0.00702,,,,0.8901,2026-09-03,0.383333,,13,-0.076923,0.153077,,0.44305,1.399505,-0.243616,0.006549,-0.071065,-0.064516,0.067316,0.415,0.07946,-0.177933,,,,,,,,,
2026-09-03,GEF,"Greif, Inc.",Materials,"Metal, Glass & Plastic Containers",S&P 400,85.02,,4833230336,35.278008,318201,5,0.0109,,2026-07-28,2026-09-03,0.434,10.186,1.373,,,0.22521,-0.000331,-0.061279,,,,,0.0308,,,,0.97071,2026-09-03,0.527778,1.629151,5,0,0.2644,0.069772,0.10561,1.610502,0.21523,0.346477,0.047852,0.394329,-0.148284,0.035,,0.172392,,,,,,,,,
2026-09-03,GGG,Graco Inc.,Industrials,Industrial Machinery & Supplies & Components,S&P 400,77.88,,12612963328,24.413792,1716602,7,0.0047,0.931639,2026-10-21,2026-09-03,0.145,16.541,5.362,1.979414,0.042545,0.52642,0.01286,-0.186122,0,0,0,-257486.66,0.00755,1,1,2026-09-03,0.94149,2026-09-03,0.355556,-0.619543,14,-0.071429,0.131571,0.014722,0.29729,4.999679,-0.278171,-0.093596,-0.005476,-0.099072,0.010334,0.033,0.21241,1.08491,,,,,,,,,
2026-09-03,GHC,Graham Holdings,Consumer Discretionary,Education Services,S&P 400,1122.91,,4755443200,9.07989,45086,1,0.0083,0.450631,2026-07-30,2026-09-03,6.765,7.62,0.992,1.619168,0.05629,0.29947,,-0.110461,,,,,0.07166,,,,0.86701,2026-09-03,0.405556,0.320198,15,-0.133333,-0.015333,,0.1974,0.998711,-0.195282,0.025393,-0.041576,-0.016183,0.085316,0.071,0.11871,0.565864,,,,,,,,,
2026-09-03,GLPI,Gaming and Leisure Properties,Real Estate,Other Specialized REITs,S&P 400,42.36,4.72377,12686871552,12.385964,3686240,23,0.0068,0.871973,2026-07-30,2026-09-03,0.479,12.612,12.556,,0.039943,1.02151,,-0.151952,1,1,0.2,277440,0.0401,1,2,2026-09-03,0.97237,2026-09-03,0.227778,4.891957,11,0.090909,0.147909,0.073664,0.77479,2.472855,-0.304848,-0.090642,-0.035106,-0.125749,0.027643,0.09,0.19355,0.772823,,,,,,,,,
2026-09-03,GME,GameStop,Consumer Discretionary,Computer & Electronics Retail,S&P 400,19.23,1.37059,8628332544,14.139706,7162214,,0.0045,0.387895,2026-09-08,2026-09-03,6.333,11.155,1.232,1.272134,-0.146175,0.34387,0.062232,-0.315658,0,0,0,-421552.11,0.08827,2,3,2026-05-07,0.37051,2026-09-03,0.25449,-9.77201,15,0.066667,0.1762,0.070894,0.16605,1.476958,-0.331089,-0.096999,-0.05499,-0.151989,0.186179,0.141,0.14095,0.161045,,,,,,,,,
2026-09-03,GMED,Globus Medical,Health Care,Health Care Equipment,S&P 400,78.12,-3.14902,10488541184,20.612139,1400614,13,0.0076,0.592719,2026-08-06,2026-09-03,-0.262,9.903,3.181,2.455823,0.052838,0.68975,-0.150725,-0.229586,0,0,0,-2766700,0.00613,1,2,2026-05-07,0.91998,2026-09-03,0.322222,-0.478306,12,0.083333,0.323333,0.069001,0.24755,2.199324,0.158767,0.375696,-0.037829,0.337867,-0.211006,0.059,0.11814,-0.390344,,,,,,,,,
2026-09-03,GNTX,Gentex,Consumer Discretionary,Automotive Parts & Equipment,S&P 400,22.84,-8.74911,4812007424,12.084657,2318224,9,0.0045,0.894876,2026-07-24,2026-09-03,0.258,7.431,1.745,-0.220055,0.076483,0.35018,0.027565,-0.2226,,,,,0.00472,,,,1.0247,2026-09-03,0.35,-0.375504,13,0.076923,0.165692,0.01396,0.21757,1.896065,-0.376431,-0.153612,-0.043719,-0.197331,-0.181042,-0.01,0.16355,0.013048,,,,,,,,,
2026-09-03,GPK,Graphic Packaging,Materials,Paper & Plastic Packaging Products & Materials,S&P 400,10.7,-2.55009,3167965952,16.984127,3607553,11,0.0059,0.59612,2026-08-04,2026-09-03,-0.765,7.58,1.003,,0.075088,0.15491,,-0.50714,,,,,0.01547,,,,1.22139,2026-09-03,0.344444,4.807524,12,-0.166667,0.14375,0.042629,0.04525,0.978957,-0.669114,-0.452244,-0.03777,-0.490014,-0.024241,-0.007,0.0601,-0.178333,,,,,,,,,
2026-09-03,GWRE,Guidewire Software,Information Technology,Application Software,S&P 400,202.86,5.23968,16889387008,104.03077,2088501,14,0.0058,0.361984,2026-09-03,2026-09-03,-0.648,128.576,11.855,-0.594803,0.016765,0.64011,,-0.255833,0,0,0,-4232672,0.00316,3,7,2026-09-03,1.03708,2026-09-03,0.261111,-0.345766,15,-0.066667,0.085267,,0.08224,12.823009,-0.290764,-0.396473,0.284809,-0.111664,0.112303,0.269,0.1193,-0.197563,,,,,,,,,
2026-09-03,GXO,GXO Logistics,Industrials,Air Freight & Logistics,S&P 400,47.18,1.74682,5410818560,41.02609,865487,17,0.0143,0.130577,2026-08-04,2026-09-03,-0.04,11.473,0.791,,0.062953,0.15255,,-0.294241,,,,,0.01031,,,,1.08418,2026-09-03,0.227778,5.685441,15,0.266667,0.2052,0.019144,0.02993,1.812803,-0.298043,-0.06663,-0.052314,-0.118944,-0.064783,0.043,0.04502,-0.190971,,,,,,,,,
2026-09-03,H,Hyatt,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 400,165.39,,15585813504,204.18518,765278,24,0.0066,0.462481,2026-07-30,2026-09-03,1.105,23.692,5.85,4.331492,0.010923,0.43444,,-0.200474,0,0,0,-24488539.67,0.03359,3,10,2026-09-03,1.21891,2026-09-03,0.15,4.668661,15,0.133333,0.0854,,0.16749,4.716669,-0.040638,0.235633,-0.097172,0.138462,-0.04359,-0.066,0.02157,-0.242437,,,,,,,,,
2026-09-03,HAE,Haemonetics,Health Care,Health Care Supplies,S&P 400,102.85,-6.80137,4679371776,49.68599,602058,10,0.0043,0.885704,2026-08-06,2026-09-03,0.029,15.689,4.163,2.768199,0.066855,0.59331,-0.000588,-0.061331,,,,,0.01263,,,,1.12601,2026-09-03,0.372222,2.646817,11,0.181818,0.316364,0.023642,0.17932,5.586941,0.724007,0.715819,0.187288,0.903106,0.083434,0.056,0.112,-0.232575,,,,,,,,,
2026-09-03,HALO,Halozyme,Health Care,Biotechnology,S&P 400,110.76,1.0031,12571038720,32.197674,1889603,9,0.0063,0.743546,2026-08-06,2026-09-03,0.429,13.818,8.726,4.588872,0.026832,0.76271,,-0.003509,0,0,0,-7268585.98,0.01106,3,17,2026-09-03,1.12307,2026-09-03,0.316667,1.853576,15,0,0.0354,,0.59803,87.97459,0.314906,0.251229,0.242777,0.494005,-0.642024,0.477,1.73674,-0.233268,,,,,,,,,
2026-09-03,HGV,Hilton Grand Vacations,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 400,41.86,,3253532672,23.92,677784,11,0.0089,0.416961,2026-07-30,2026-09-03,-0.4,11.784,2.332,-0.587927,-0.039034,0.24617,,-0.244404,,,,,0.0206,,,,1.08498,2026-09-03,0.361111,8.121375,11,0,0.134091,,0.12666,2.96354,-0.300375,0.004087,-0.125362,-0.121275,-0.046668,0.062,0.11456,-0.227888,,,,,,,,,
2026-09-03,HIMS,Hims & Hers Health,Health Care,Health Care Services,S&P 400,27.82,-2.99861,6490779136,51.69608,12144701,13,0.0054,0.077539,2026-08-10,2026-09-03,-0.174,36.376,2.791,,0.130868,0.69529,-0.125561,-0.57396,,,,,0.0497,,,,0.71556,2026-09-03,0.288889,3.091774,14,-0.3095,-0.001357,0.08002,-0.12751,20.028797,-0.58666,-0.282238,-0.125322,-0.40756,0.344765,0.382,-0.32033,-0.232933,,,,,,,,,
2026-09-03,HL,Hecla Mining,Materials,Silver,S&P 400,21.21,2.11843,14248208384,24.95294,29465685,10,0.0049,0.452305,2026-08-04,2026-09-03,0.929,14.218,7.904,,0.024027,0.61395,,-0.37928,0,0,0,-498136.44,0.00554,1,2,2026-09-03,0.77535,2026-09-03,0.338889,-0.478462,13,0,0.145615,,0.4427,5.321124,1.123561,1.042291,0.260369,1.302661,0.065445,0.524,0.22174,-0.178566,,,,,,,,,
2026-09-03,HLI,Houlihan Lokey,Financials,Investment Banking & Brokerage,S&P 400,136.86,2.74003,9564665856,23.001682,885655,8,0.0076,0.87329,2026-07-29,2026-09-03,-0.19,,3.734,-0.167743,,0.94111,-0.009374,-0.353754,0,0,0,-926000,0.00201,2,2,2026-05-07,1.05523,2026-09-03,0.461111,,7,0,0.156429,0.03068,0.18395,4.242406,-0.504482,-0.349747,0.024364,-0.325382,-0.285637,-0.155,0.17794,-0.251463,,,,,,,,,
2026-09-03,HLNE,Hamilton Lane,Financials,Asset Management & Custody Banks,S&P 400,103.4,,5706192896,15.69044,399287,7,0.0087,,2026-08-04,2026-09-03,0.505,13.555,6.069,1.019973,0.040553,0.6066,,-0.335732,,,,,0.11564,,,,1.10151,2026-09-03,0.488889,0.072263,6,-0.166667,0.226333,,0.45934,4.715217,-0.473104,-0.417671,0.123666,-0.294005,0.38451,0.565,0.32416,-0.329376,,,,,,,,,
2026-09-03,HOG,Harley-Davidson,Consumer Discretionary,Motorcycle Manufacturers,S&P 400,27.67,,2879686144,15.458101,1750774,11,0.0058,0.610943,2026-07-23,2026-09-03,-0.15,9.172,0.925,-1.421637,0.038209,0.27989,,-0.11456,,,,,0.01185,,,,1.11805,2026-09-03,0.294444,2.395281,15,-0.066667,0.147,0.094396,0.05633,0.929178,-0.258239,-0.131735,0.052596,-0.079139,0.059223,-0.059,0.06093,-0.331322,,,,,,,,,
2026-09-03,HOMB,Home BancShares,Financials,Regional Banks,S&P 400,30,1.04412,6001488896,12.244898,1390473,7,0.004,0.920456,2026-07-15,2026-09-03,-0.016,,5.342,0.310345,,0,,-0.053628,,,,,0.06344,,,,0.79136,2026-09-03,0.472222,,7,0,0.120857,,0.57611,1.32246,-0.192393,-0.010634,-0.00266,-0.013293,,0.086,0.11106,-0.255422,,,,,,,,,
2026-09-03,HQY,HealthEquity,Health Care,Managed Health Care,S&P 400,98.78,,8170616832,35.532375,443406,15,0.0043,0.694079,2026-08-27,2026-09-03,0.147,17.3,6.523,2.903594,0.048651,0.71247,,-0.082141,,,,,0.02167,,,,1.11714,2026-09-03,0.266667,1.39214,14,0.285714,0.139,,0.28415,4.115148,-0.101924,0.076379,0.000796,0.077175,-0.048443,0.076,0.11434,0.279923,,,,,,,,,
2026-09-03,HR,Healthcare Realty Trust,Real Estate,Health Care REITs,S&P 400,19.27,-15.5434,6686647808,,2729305,12,0.0069,0.5487,2026-07-30,2026-09-03,,15.738,9.615,,0.073732,0.61946,,-0.125681,,,,,0.00596,,,,1.15423,2026-09-03,0.283333,6.242119,15,-0.066667,0.074467,,0.14713,1.56603,-0.075612,0.152587,-0.049099,0.103488,0.014237,-0.043,-0.0192,-0.186154,,,,,,,,,
2026-09-03,HRB,H&R Block,Consumer Discretionary,Specialized Consumer Services,S&P 400,51.1,1.18812,6298888192,8.949211,1412838,3,0.004,0.251298,2026-08-11,2026-09-03,0.045,7.225,1.886,-0.449385,0.099192,0.4433,,-0.129027,,,,,0.01314,,,,1.06165,2026-09-03,0.416667,1.110201,13,0.076923,-0.121154,,0.3291,54.016914,-0.182424,-0.136393,0.133068,-0.003325,0.044464,0.03,,-0.382191,,,,,,,,,
2026-09-03,HWC,Hancock Whitney,Financials,Regional Banks,S&P 400,75.6,1.0155,6064862720,14.823529,487365,10,0.0084,0.819726,2026-07-21,2026-09-03,0.174,,4.891,-0.132962,,0,,-0.056533,,,,,0.00939,,,,0.98951,2026-09-03,0.455556,,6,0.166667,0.208167,,0.4386,1.368896,-0.001073,0.186504,-0.008478,0.178026,,0.076,0.09704,-0.315527,,,,,,,,,
2026-09-03,HXL,Hexcel,Industrials,Aerospace & Defense,S&P 400,92.43,,6989876224,46.681816,741998,13,0.0051,0.893442,2026-07-29,2026-09-03,2.802,20.274,3.987,-0.729323,0.036192,0.24956,0.033313,-0.172812,,,,,0.00957,,,,1.15648,2026-09-03,0.438889,2.305656,5,-0.2,0.2456,0.025925,0.13905,5.3754,0.23505,0.495227,-0.081078,0.414149,-0.018152,0.08,0.10764,-0.222498,,,,,,,,,
2026-09-03,IBOC,Intl Bancshares Corp,Financials,Regional Banks,S&P 400,71.54,1.30274,4449180672,10.645834,301830,1,0.0054,0.963819,2026-08-06,2026-09-03,-0.043,,5.646,0.806035,,0,,-0.088198,,,,,0.13085,,,,0.73116,2026-09-03,0.588889,,4,0.25,0.196,,0.60488,1.318078,-0.192511,0.026511,-0.039922,-0.013412,,0,0.1292,-0.231212,,,,,,,,,
2026-09-03,IDA,Idacorp,Utilities,Electric Utilities,S&P 400,136.12,,7873458688,22.42504,418947,9,0.0073,0.782475,2026-07-30,2026-09-03,0.017,17.469,6.548,,-0.155115,0.3897,,-0.121296,,,,,0.00289,,,,1.0706,2026-09-03,0.316667,5.807074,15,-0.244467,-0.1146,0.05332,0.27459,2.023608,-0.099528,0.139806,-0.060234,0.079572,-0.026464,0.042,0.09439,-0.210841,,,,,,,,,
2026-09-03,IDCC,InterDigital,Information Technology,Communications Equipment,S&P 400,335.91,1.85572,8668495872,39.472385,202823,3,0.0052,0.707445,2026-07-30,2026-09-03,-0.364,18.744,10.092,1.021714,0.069314,0.82498,,-0.18587,,,,,0.01575,,,,1.09154,2026-09-03,0.4,-1.674462,14,-0.1785,0.133071,,0.53518,7.210691,-0.0332,0.031625,0.114275,0.1459,-0.412773,-0.134,0.26403,-0.414471,,,,,,,,,
2026-09-03,IESC,IES Holdings,Industrials,Construction & Engineering,S&P 400,315.09,4.11379,12555930624,26.953808,370553,1,0.0026,0.711893,2026-07-31,2026-09-03,0.987,22.215,3.074,,0.026238,0.26305,0.004969,-0.228203,0,0,0,-39151578.47,0.03062,2,10,2026-09-03,0.97807,2026-09-03,0.472222,-0.563827,11,0.090909,0.225091,0.012246,0.14364,10.214276,0.50626,0.75054,-0.065181,0.68536,0.227779,0.396,0.44523,-0.478828,,,,,,,,,
2026-09-03,ILMN,"Illumina, Inc.",Health Care,Life Sciences Tools & Services,S&P 400,221.66,3.94373,33470660608,39.86691,1715241,19,0.0022,0.079545,2026-07-30,2026-09-03,-0.094,30.156,7.75,-0.376022,0.023831,0.67935,0.008086,-0.043786,0,0,0,-379278799.25,0.00196,3,57,2026-09-03,1.06484,2026-09-03,0.305556,1.176623,9,0.111111,0.228444,0.595668,0.21139,11.793562,0.976465,1.027138,0.128427,1.155565,0.046398,0.094,0.32339,0.040364,,,,,,,,,
2026-09-03,INGR,Ingredion,Consumer Staples,Agricultural Products & Services,S&P 400,101.68,,6412345344,11.149123,642575,6,0.0096,0.847689,2026-08-04,2026-09-03,-0.405,6.277,1.004,,0.071308,0.23728,-0.029959,-0.211661,,,,,0.00888,,,,1.01946,2026-09-03,0.45,0.720104,9,0.222222,0.183778,0.017363,0.12595,1.41821,-0.380096,-0.200731,-0.000265,-0.200997,0.020857,0.009,0.13693,-0.337063,,,,,,,,,
2026-09-03,IPGP,IPG Photonics,Information Technology,Electronic Manufacturing Services,S&P 400,76.46,-2.61562,3252190976,117.630775,359941,7,0.0066,0.203588,2026-08-04,2026-09-03,-0.228,21.903,2.242,-1.026996,0.014905,0.38351,0.030704,-0.509306,,,,,0.39092,,,,0.75254,2026-09-03,0.555556,-7.812951,2,-0.5,0.148,0.367611,0.07595,1.528833,-0.271541,0.076351,-0.168792,-0.092441,-0.054403,0.111,0.01302,0.475376,,,,,,,,,
2026-09-03,IRT,Independence Realty Trust,Real Estate,Multi-Family Residential REITs,S&P 400,16.13,-1.16422,3898398208,89.6111,1709003,14,0.0045,0.607521,2026-08-03,2026-09-03,-0.667,16.743,9.351,,0.047729,0.60678,,-0.112761,,,,,0.00679,,,,1.03791,2026-09-03,0.361111,6.36914,9,-0.111111,0.441111,,0.14755,1.129947,-0.274443,-0.060103,-0.035241,-0.095344,0.005858,0.03,0.01259,-0.295468,,,,,,,,,
2026-09-03,ITT,ITT Inc.,Industrials,Industrial Machinery & Supplies & Components,S&P 400,203.48,1.23383,18638170112,39.357834,750121,13,0.0044,0.80765,2026-08-06,2026-09-03,-0.375,22.883,4.526,,0.013446,0.3498,-0.01448,-0.116534,1,1,0.2,851417.07,0.00526,1,2,2026-09-03,1.01414,2026-09-03,0.422222,3.461637,6,0,0.131667,0.03479,0.12396,3.789411,-0.002836,0.16146,0.014804,0.176264,0.187529,0.515,0.11569,-0.346947,,,,,,,,,
2026-09-03,JAZZ,Jazz Pharmaceuticals,Health Care,Pharmaceuticals,S&P 400,247.565,,16070577152,16.806858,507614,20,0.005,0.102027,2026-08-03,2026-09-03,0.032,9.486,3.973,0.466741,0.088945,0.91354,,-0.070632,0,0,0,0,0.02958,0,0,2026-09-03,1.03032,2026-09-03,0.194444,1.146561,15,0.2,0.1928,,0.26914,3.340958,0.717194,0.898487,-0.002193,0.896293,0.081631,0.155,0.22114,0.606317,,,,,,,,,
2026-09-03,JEF,Jefferies,Financials,Multi-Sector Holdings,S&P 400,54.26,2.57088,11036049408,15.156424,1150143,6,0.004,0.736247,2026-06-24,2026-09-03,1.598,,,,,0.02625,,-0.236205,0,0,0,0,0.2528,0,0,2026-09-03,0.68964,2026-09-03,0.35,,15,-0.066667,0.131133,,0.16941,1.044406,-0.364878,-0.190128,0.00435,-0.185778,0.089012,0.35,,-0.307915,,,,,,,,,
2026-09-03,JLL,Jones Lang LaSalle,Real Estate,Real Estate Services,S&P 400,362.3,3.53499,16668591104,17.368168,304551,10,0.0047,0.685624,2026-07-30,2026-09-03,0.978,11.608,0.713,,0.089997,0.51232,,-0.080083,0,0,0,-3795360,0.0093,1,5,2026-09-03,0.96233,2026-09-03,0.322222,1.637717,14,0.142857,0.206357,0.007831,0.0457,2.233869,-0.041782,0.094023,0.043295,0.137318,-0.002945,0.108,0.1352,-0.158472,,,,,,,,,
2026-09-03,KBH,KB Home,Consumer Discretionary,Homebuilding,S&P 400,52.31,,3207111936,12.665859,695401,12,0.0048,0.704918,2026-09-24,2026-09-03,-0.712,12.108,0.909,,0.098787,0.17731,,-0.238684,,,,,0.04371,,,,1.05786,2026-09-03,0.333333,4.350912,12,0.083333,-0.009167,0.017449,0.03631,0.844691,-0.38941,-0.129501,-0.08081,-0.210311,-0.027248,-0.273,0.06989,-0.308014,,,,,,,,,
2026-09-03,KBR,"KBR, Inc.",Industrials,Diversified Support Services,S&P 400,37.29,,4701066752,11.131344,820249,7,0.005,0.883503,2026-07-30,2026-09-03,0.331,10.656,0.93,,0.05988,0.14476,,-0.286043,,,,,0.0121,,,,1.07049,2026-09-03,0.472222,3.672107,7,0.428571,0.339286,,0.07611,2.873545,-0.424502,-0.266962,0.02156,-0.245403,0.054967,0.016,0.27531,-0.336412,,,,,,,,,
2026-09-03,KD,Kyndryl,Information Technology,IT Consulting & Other Services,S&P 400,13.34,1.90985,2905695488,35.105263,2779447,5,0.0098,0.313021,2026-08-05,2026-09-03,-0.729,4.449,0.389,,0.912905,0.21841,,-0.60649,,,,,0.02179,,,,0.89877,2026-09-03,0.477778,2.157252,8,0,0.2115,,0.02902,2.735288,-0.779527,-0.655824,0.055396,-0.600427,-0.064111,-0.033,0.0693,-0.165036,,,,,,,,,
2026-09-03,KEX,Kirby Corporation,Industrials,Marine Transportation,S&P 400,143.27,1.1651,7564656128,22.00768,332234,6,0.0081,0.901683,2026-07-29,2026-09-03,0,11.248,2.509,-1.084536,0.0459,0.33197,,-0.091445,,,,,0.00793,,,,1.02701,2026-09-03,0.35,1.526345,15,-0.2,0.0962,,0.13833,2.210036,0.390967,0.537384,0.032682,0.570067,0.173252,0.078,0.10414,-0.401545,,,,,,,,,
2026-09-03,KNF,Knife River Corporation,Materials,Construction Materials,S&P 400,62.13,1.4533,3526711296,24.852001,1098970,9,0.0073,0.283856,2026-08-04,2026-09-03,-0.135,10.426,1.558,,-0.000993,0.17828,-0.015181,-0.354695,,,,,0.00433,,,,1.03511,2026-09-03,0.45,3.292682,7,-0.285714,0.043286,0.170145,0.08802,2.196105,-0.417124,-0.071409,-0.166615,-0.238024,-0.034567,0.126,0.09122,0.312143,,,,,,,,,
2026-09-03,KNSL,Kinsale Capital Group,Financials,Property & Casualty Insurance,S&P 400,382.98,1.64553,8723681280,15.288624,198919,9,0.0044,0.810228,2026-07-23,2026-09-03,0.34,11.933,4.378,1.952185,0.112579,0.31142,,-0.210351,,,,,0.05416,,,,0.96887,2026-09-03,0.45,0.019152,7,-0.142857,0.178429,,0.40678,4.286578,-0.359496,-0.250993,0.070597,-0.180396,0.065227,0.168,0.30268,-0.393148,,,,,,,,,
2026-09-03,KNX,Knight-Swift,Industrials,Cargo Ground Transportation,S&P 400,69.57,3.18897,11322935296,257.66666,3911790,19,0.0049,0.532103,2026-07-22,2026-09-03,0.238,13.174,1.789,,0.043386,0.24333,,-0.160391,0,0,0,-16183489.69,0.02918,3,5,2026-09-03,1.02327,2026-09-03,0.205556,2.380202,15,-0.2,-0.0068,0.011163,0.05181,1.621716,0.384807,0.603178,-0.039272,0.563906,-0.012671,0.126,0.00611,-0.294106,,,,,,,,,
2026-09-03,KRC,Kilroy Realty Corp,Real Estate,Office REITs,S&P 400,36.96,1.34356,4340676608,25.489655,1104608,14,0.007,0.554565,2026-07-27,2026-09-03,-0.702,14.792,8.161,,0.165412,0.65379,,-0.179214,,,,,0.009,,,,1.23665,2026-09-03,0.377778,7.304983,8,-0.125,0.2145,,0.23993,0.82254,-0.325001,-0.118093,-0.027808,-0.145902,0.032239,-0.06,0.03431,-0.264418,,,,,,,,,
2026-09-03,KRG,Kite Realty Group Trust,Real Estate,Retail REITs,S&P 400,26.09,,5353577472,16.408804,1800700,10,0.0061,0.349998,2026-07-30,2026-09-03,0.58,16.972,10.089,,0.028533,0.73175,,-0.128008,,,,,0.00785,,,,1.05984,2026-09-03,0.372222,5.758929,11,-0.090909,-0.030909,0.11273,0.24018,1.8218,-0.050123,0.190332,-0.061355,0.128977,0.0119,-0.08,0.10738,-0.219285,,,,,,,,,
2026-09-03,KRYS,Krystal Biotech,Health Care,Biotechnology,S&P 400,371.47,,10995079168,46.550125,226477,8,0.0095,0.624663,2026-08-03,2026-09-03,0.388,50.972,23.062,2.411046,0.013801,0.94639,,-0.028925,0,0,0,-8575222.56,0.10828,2,9,2026-09-03,1.02535,2026-09-03,0.461111,-4.198733,7,0.142857,0.048571,0.204573,0.48999,8.088975,1.278011,1.393685,0.063426,1.457111,-0.078142,0.241,0.20124,-0.42386,,,,,,,,,
2026-09-03,KTOS,Kratos Defense & Security Solutions,Industrials,Aerospace & Defense,S&P 400,48.1,,9029395456,282.94116,3874448,21,0.0051,0.635898,2026-08-04,2026-09-03,0.074,89.487,5.114,,-0.0131,0.23002,,-0.641045,0,0,0,-2641162.75,0.01276,7,20,2026-05-07,0.85385,2026-09-03,0.183333,-14.298851,15,-0.066667,0.398267,,-0.00174,2.632587,-0.441868,-0.182427,-0.080341,-0.262768,-0.015993,0.305,0.01147,-0.313894,,,,,,,,,
2026-09-03,LAD,Lithia Motors,Consumer Discretionary,Automotive Retail,S&P 400,378.98,1.81613,8331161600,12.328563,215532,16,0.0055,0.792627,2026-07-29,2026-09-03,0.169,12.9,0.654,-0.681944,0.065735,0.15438,,-0.137682,,,,,0.01201,,,,1.16539,2026-09-03,0.238889,8.553106,15,-0.066667,-0.006533,,0.04611,1.302314,-0.087769,0.003521,0.08781,0.09133,0.037316,0.022,0.10719,-0.443948,,,,,,,,,
2026-09-03,LAMR,Lamar Advertising Company,Real Estate,Other Specialized REITs,S&P 400,151.55,3.30053,15389854720,27.604738,298963,5,0.0118,0.834547,2026-08-06,2026-09-03,0.039,19.188,8.732,0.694195,0.036303,0.67431,,-0.088859,0,0,0,0,0.00814,0,0,2026-09-03,1.00152,2026-09-03,0.444444,4.638325,10,0,0.1178,,0.33283,15.670563,0.004402,0.215623,-0.032122,0.183501,-0.009262,0.065,0.59433,-0.254968,,,,,,,,,
